vehicle_id,vehicle_type,enter_time_s,departure_time_s,travel_time_s,route_distance_m,distance_traveled_m,accumulated_waiting_time_s,custom_wait_s,moving_time_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,moving_fraction,schedule_efficiency,completed_trip,trip_status
137953_412_0,pkw,25549.0,25579.0,30.0,,422.832,0.0,0.0,30.0,1.067,,,0.0,1.0,,True,completed
125962_406_0,pkw,25554.0,25581.0,27.0,,421.229,0.0,0.0,27.0,1.126,,,0.0,1.0,,True,completed
136669_411_0,pkw,25567.0,25589.0,22.0,,161.091,4.0,4.0,18.0,12.599,,,0.1818,0.8182,,True,completed
80745_388_0,pkw,25533.0,25591.0,58.0,,677.992,0.0,0.0,58.0,9.336,,,0.0,1.0,,True,completed
151094_418_0,pkw,25558.0,25594.0,36.0,,401.248,0.0,0.0,36.0,10.174,,,0.0,1.0,,True,completed
164112_422_0,pkw,25547.0,25596.0,49.0,,399.253,5.0,5.0,44.0,20.082,,,0.102,0.898,,True,completed
119325_405_0,pkw,25562.0,25600.0,38.0,,430.14,0.0,0.0,38.0,8.685,,,0.0,1.0,,True,completed
184119_431_0,pkw,25583.0,25600.0,17.0,,148.201,0.0,0.0,17.0,7.726,,,0.0,1.0,,True,completed
106037_399_0,pkw,25563.0,25604.0,41.0,,431.462,1.0,1.0,40.0,10.141,,,0.0244,0.9756,,True,completed
163382_422_0,pkw,25575.0,25604.0,29.0,,434.566,0.0,0.0,29.0,1.468,,,0.0,1.0,,True,completed
116532_404_0,pkw,25580.0,25611.0,31.0,,190.075,10.0,10.0,21.0,18.907,,,0.3226,0.6774,,True,completed
157011_421_0,pkw,25564.0,25611.0,47.0,,396.58,7.0,7.0,40.0,20.846,,,0.1489,0.8511,,True,completed
102993_397_0,pkw,25586.0,25613.0,27.0,,193.098,8.0,8.0,19.0,14.49,,,0.2963,0.7037,,True,completed
171718_426_0,pkw,25554.0,25613.0,59.0,,398.12,13.0,13.0,46.0,34.387,,,0.2203,0.7797,,True,completed
135158_411_0,pkw,25588.0,25615.0,27.0,,192.584,6.0,6.0,21.0,16.666,,,0.2222,0.7778,,True,completed
144457_416_0,pkw,25535.0,25615.0,80.0,,674.069,16.0,16.0,64.0,27.217,,,0.2,0.8,,True,completed
137007_411_0,pkw,25566.0,25619.0,53.0,,404.535,11.0,11.0,42.0,25.791,,,0.2075,0.7925,,True,completed
157569_421_0,pkw,25568.0,25621.0,53.0,,404.516,4.0,4.0,49.0,20.915,,,0.0755,0.9245,,True,completed
120597_405_0,pkw,25573.0,25622.0,49.0,,395.112,3.0,3.0,46.0,25.251,,,0.0612,0.9388,,True,completed
135845_411_0,pkw,25544.0,25622.0,78.0,,675.446,6.0,6.0,72.0,16.668,,,0.0769,0.9231,,True,completed
73311_385_0,pkw,25573.0,25622.0,49.0,,464.884,4.0,4.0,45.0,15.737,,,0.0816,0.9184,,True,completed
133712_411_0,pkw,25581.0,25626.0,45.0,,400.014,4.0,4.0,41.0,16.095,,,0.0889,0.9111,,True,completed
149870_417_0,pkw,25577.0,25630.0,53.0,,433.38,15.0,15.0,38.0,22.119,,,0.283,0.717,,True,completed
126858_407_0,pkw,25599.0,25631.0,32.0,,450.663,0.0,0.0,32.0,1.319,,,0.0,1.0,,True,completed
150141_417_0,pkw,25589.0,25633.0,44.0,,441.771,5.0,5.0,39.0,16.464,,,0.1136,0.8864,,True,completed
136800_411_0,pkw,25619.0,25634.0,15.0,,148.523,0.0,1.0,14.0,3.182,,,0.0667,0.9333,,True,completed
145336_416_0,pkw,25599.0,25634.0,35.0,,430.874,0.0,0.0,35.0,1.599,,,0.0,1.0,,True,completed
167353_425_0,pkw,25603.0,25634.0,31.0,,431.188,0.0,0.0,31.0,2.313,,,0.0,1.0,,True,completed
154066_420_0,pkw,25592.0,25637.0,45.0,,457.473,4.0,4.0,41.0,15.112,,,0.0889,0.9111,,True,completed
129962_409_0,pkw,25623.0,25639.0,16.0,,167.194,0.0,0.0,16.0,4.685,,,0.0,1.0,,True,completed
115551_403_0,pkw,25606.0,25641.0,35.0,,191.446,10.0,10.0,25.0,23.777,,,0.2857,0.7143,,True,completed
130601_409_0,pkw,25615.0,25642.0,27.0,,199.053,6.0,6.0,21.0,14.495,,,0.2222,0.7778,,True,completed
130800_409_0,pkw,25603.0,25642.0,39.0,,184.069,7.0,7.0,32.0,28.382,,,0.1795,0.8205,,True,completed
83429_390_0,pkw,25609.0,25642.0,33.0,,180.483,3.0,3.0,30.0,22.841,,,0.0909,0.9091,,True,completed
136839_411_0,pkw,25627.0,25643.0,16.0,,191.186,0.0,1.0,15.0,4.324,,,0.0625,0.9375,,True,completed
118825_405_0,pkw,25585.0,25645.0,60.0,,395.226,12.0,12.0,48.0,33.97,,,0.2,0.8,,True,completed
129729_409_0,pkw,25570.0,25647.0,77.0,,675.798,8.0,8.0,69.0,26.674,,,0.1039,0.8961,,True,completed
163004_422_0,pkw,25629.0,25648.0,19.0,,171.721,0.0,1.0,18.0,7.175,,,0.0526,0.9474,,True,completed
102219_396_0,pkw,25616.0,25650.0,34.0,,427.33,0.0,0.0,34.0,2.722,,,0.0,1.0,,True,completed
122916_406_0,pkw,25606.0,25650.0,44.0,,431.89,3.0,3.0,41.0,13.468,,,0.0682,0.9318,,True,completed
149660_417_0,pkw,25628.0,25651.0,23.0,,154.267,6.0,6.0,17.0,13.917,,,0.2609,0.7391,,True,completed
121463_406_0,pkw,25611.0,25652.0,41.0,,428.738,3.0,3.0,38.0,9.673,,,0.0732,0.9268,,True,completed
144494_416_0,pkw,25631.0,25652.0,21.0,,142.04,3.0,3.0,18.0,10.018,,,0.1429,0.8571,,True,completed
152517_419_0,pkw,25608.0,25652.0,44.0,,434.656,3.0,3.0,41.0,13.091,,,0.0682,0.9318,,True,completed
147215_416_0,pkw,25604.0,25653.0,49.0,,437.949,9.0,9.0,40.0,16.407,,,0.1837,0.8163,,True,completed
149887_417_0,pkw,25618.0,25653.0,35.0,,462.004,0.0,0.0,35.0,5.129,,,0.0,1.0,,True,completed
115445_403_0,pkw,25619.0,25654.0,35.0,,441.92,0.0,0.0,35.0,5.189,,,0.0,1.0,,True,completed
126699_407_0,pkw,25633.0,25654.0,21.0,,146.773,2.0,2.0,19.0,11.982,,,0.0952,0.9048,,True,completed
117915_404_0,pkw,25621.0,25655.0,34.0,,431.841,0.0,0.0,34.0,4.261,,,0.0,1.0,,True,completed
151757_419_0,pkw,25612.0,25656.0,44.0,,449.194,10.0,10.0,34.0,21.696,,,0.2273,0.7727,,True,completed
153000_419_0,pkw,25636.0,25656.0,20.0,,154.464,2.0,2.0,18.0,9.177,,,0.1,0.9,,True,completed
148994_417_0,pkw,25623.0,25657.0,34.0,,440.862,0.0,0.0,34.0,4.155,,,0.0,1.0,,True,completed
183244_431_0,pkw,25638.0,25658.0,20.0,,153.618,1.0,1.0,19.0,10.0,,,0.05,0.95,,True,completed
183534_431_0,pkw,25640.0,25660.0,20.0,,163.617,0.0,0.0,20.0,10.458,,,0.0,1.0,,True,completed
153446_420_0,pkw,25625.0,25662.0,37.0,,432.317,0.0,0.0,37.0,2.129,,,0.0,1.0,,True,completed
127353_407_0,pkw,25594.0,25664.0,70.0,,400.407,18.0,18.0,52.0,43.003,,,0.2571,0.7429,,True,completed
129792_409_0,pkw,25592.0,25666.0,74.0,,406.957,24.0,24.0,50.0,50.768,,,0.3243,0.6757,,True,completed
142911_415_0,pkw,25583.0,25669.0,86.0,,681.44,16.0,16.0,70.0,37.716,,,0.186,0.814,,True,completed
115533_403_0,pkw,25643.0,25671.0,28.0,,158.238,7.0,7.0,21.0,16.926,,,0.25,0.75,,True,completed
139583_413_0,pkw,25625.0,25671.0,46.0,,442.983,5.0,5.0,41.0,12.249,,,0.1087,0.8913,,True,completed
152845_419_0,pkw,25632.0,25672.0,40.0,,428.822,3.0,3.0,37.0,12.138,,,0.075,0.925,,True,completed
115499_403_0,pkw,25634.0,25674.0,40.0,,433.169,0.0,0.0,40.0,3.05,,,0.0,1.0,,True,completed
172050_426_0,pkw,25654.0,25674.0,20.0,,154.643,2.0,2.0,18.0,9.823,,,0.1,0.9,,True,completed
162832_422_0,pkw,25648.0,25678.0,30.0,,161.882,6.0,6.0,24.0,20.099,,,0.2,0.8,,True,completed
183577_431_0,pkw,25642.0,25679.0,37.0,,437.444,0.0,0.0,37.0,3.742,,,0.0,1.0,,True,completed
84905_390_0,pkw,25650.0,25680.0,30.0,,162.183,5.0,5.0,25.0,19.942,,,0.1667,0.8333,,True,completed
140984_414_0,pkw,25669.0,25682.0,13.0,,199.157,0.0,0.0,13.0,1.322,,,0.0,1.0,,True,completed
132695_410_0,pkw,25646.0,25684.0,38.0,,444.624,0.0,0.0,38.0,5.774,,,0.0,1.0,,True,completed
111580_401_0,pkw,25640.0,25685.0,45.0,,448.034,2.0,2.0,43.0,9.403,,,0.0444,0.9556,,True,completed
149663_417_0,pkw,25671.0,25685.0,14.0,,202.041,0.0,0.0,14.0,2.922,,,0.0,1.0,,True,completed
185399_432_0,pkw,25621.0,25685.0,64.0,,361.028,16.0,16.0,48.0,39.315,,,0.25,0.75,,True,completed
115970_403_0,pkw,25651.0,25686.0,35.0,,450.062,0.0,0.0,35.0,6.121,,,0.0,1.0,,True,completed
136077_411_0,pkw,25613.0,25687.0,74.0,,455.189,13.0,13.0,61.0,45.429,,,0.1757,0.8243,,True,completed
145229_416_0,pkw,25649.0,25687.0,38.0,,449.694,0.0,0.0,38.0,4.193,,,0.0,1.0,,True,completed
155751_420_0,pkw,25596.0,25689.0,93.0,,400.336,27.0,27.0,66.0,61.528,,,0.2903,0.7097,,True,completed
148932_417_0,pkw,25650.0,25690.0,40.0,,429.527,4.0,4.0,36.0,10.559,,,0.1,0.9,,True,completed
158154_421_0,pkw,25651.0,25690.0,39.0,,428.029,9.0,10.0,29.0,16.235,,,0.2564,0.7436,,True,completed
134481_411_0,pkw,25604.0,25691.0,87.0,,409.078,21.0,21.0,66.0,58.927,,,0.2414,0.7586,,True,completed
145875_416_0,pkw,25645.0,25691.0,46.0,,429.948,7.0,7.0,39.0,17.912,,,0.1522,0.8478,,True,completed
160711_421_0,pkw,25652.0,25692.0,40.0,,432.086,2.0,2.0,38.0,10.148,,,0.05,0.95,,True,completed
142600_415_0,pkw,25659.0,25696.0,37.0,,436.003,0.0,0.0,37.0,6.504,,,0.0,1.0,,True,completed
107063_400_0,pkw,25660.0,25698.0,38.0,,452.733,2.0,2.0,36.0,12.978,,,0.0526,0.9474,,True,completed
159995_421_0,pkw,25653.0,25698.0,45.0,,435.516,1.0,1.0,44.0,9.002,,,0.0222,0.9778,,True,completed
169028_425_0,pkw,25661.0,25698.0,37.0,,426.997,0.0,0.0,37.0,5.923,,,0.0,1.0,,True,completed
142128_415_0,pkw,25678.0,25703.0,25.0,,169.741,2.0,3.0,22.0,14.389,,,0.12,0.88,,True,completed
143002_415_0,pkw,25614.0,25707.0,93.0,,402.322,23.0,23.0,70.0,68.723,,,0.2473,0.7527,,True,completed
111352_401_0,pkw,25696.0,25708.0,12.0,,190.197,0.0,0.0,12.0,2.339,,,0.0,1.0,,True,completed
168568_425_0,pkw,25617.0,25710.0,93.0,,395.872,21.0,21.0,72.0,69.06,,,0.2258,0.7742,,True,completed
100992_396_0,pkw,25619.0,25711.0,92.0,,461.833,21.0,21.0,71.0,59.224,,,0.2283,0.7717,,True,completed
136394_411_0,pkw,25666.0,25711.0,45.0,,453.455,0.0,0.0,45.0,5.932,,,0.0,1.0,,True,completed
67430_381_0,pkw,25640.0,25711.0,71.0,,405.77,26.0,26.0,45.0,47.534,,,0.3662,0.6338,,True,completed
123239_406_0,pkw,25606.0,25712.0,106.0,,398.029,35.0,35.0,71.0,75.643,,,0.3302,0.6698,,True,completed
156946_421_0,pkw,25609.0,25713.0,104.0,,680.94,13.0,13.0,91.0,56.575,,,0.125,0.875,,True,completed
161200_421_0,pkw,25669.0,25713.0,44.0,,434.044,4.0,4.0,40.0,11.981,,,0.0909,0.9091,,True,completed
164298_422_0,pkw,25666.0,25714.0,48.0,,430.665,6.0,6.0,42.0,17.89,,,0.125,0.875,,True,completed
106720_399_0,pkw,25705.0,25717.0,12.0,,196.061,0.0,0.0,12.0,0.864,,,0.0,1.0,,True,completed
173616_427_0,pkw,25657.0,25717.0,60.0,,426.444,11.0,11.0,49.0,27.995,,,0.1833,0.8167,,True,completed
172599_426_0,pkw,25607.0,25718.0,111.0,,680.207,24.0,24.0,87.0,57.824,,,0.2162,0.7838,,True,completed
129342_408_0,pkw,25692.0,25720.0,28.0,,140.102,11.0,11.0,17.0,17.823,,,0.3929,0.6071,,True,completed
171772_426_0,pkw,25682.0,25720.0,38.0,,431.739,0.0,0.0,38.0,4.837,,,0.0,1.0,,True,completed
130627_409_0,pkw,25664.0,25721.0,57.0,,433.575,18.0,18.0,39.0,26.188,,,0.3158,0.6842,,True,completed
111993_401_0,pkw,25700.0,25722.0,22.0,,144.429,3.0,4.0,18.0,11.496,,,0.1818,0.8182,,True,completed
172273_426_0,pkw,25686.0,25722.0,36.0,,160.728,14.0,14.0,22.0,26.085,,,0.3889,0.6111,,True,completed
122032_406_0,pkw,25668.0,25723.0,55.0,,443.812,16.0,16.0,39.0,24.662,,,0.2909,0.7091,,True,completed
167388_425_0,pkw,25670.0,25724.0,54.0,,434.101,13.0,13.0,41.0,20.893,,,0.2407,0.7593,,True,completed
146142_416_0,pkw,25710.0,25725.0,15.0,,143.421,0.0,0.0,15.0,5.944,,,0.0,1.0,,True,completed
147412_416_0,pkw,25672.0,25726.0,54.0,,442.757,10.0,10.0,44.0,24.462,,,0.1852,0.8148,,True,completed
138240_412_0,pkw,25684.0,25727.0,43.0,,434.721,0.0,0.0,43.0,9.731,,,0.0,1.0,,True,completed
160004_421_0,pkw,25713.0,25727.0,14.0,,141.409,0.0,0.0,14.0,2.133,,,0.0,1.0,,True,completed
81109_389_0,pkw,25697.0,25729.0,32.0,,448.283,0.0,0.0,32.0,2.126,,,0.0,1.0,,True,completed
132718_410_0,pkw,25676.0,25730.0,54.0,,409.692,11.0,11.0,43.0,28.56,,,0.2037,0.7963,,True,completed
101521_396_0,pkw,25650.0,25731.0,81.0,,186.873,29.0,29.0,52.0,69.524,,,0.358,0.642,,True,completed
160485_421_0,pkw,25699.0,25731.0,32.0,,452.817,0.0,0.0,32.0,2.125,,,0.0,1.0,,True,completed
156748_421_0,pkw,25670.0,25732.0,62.0,,461.431,16.0,16.0,46.0,26.585,,,0.2581,0.7419,,True,completed
159332_421_0,pkw,25637.0,25732.0,95.0,,454.659,24.0,24.0,71.0,66.883,,,0.2526,0.7474,,True,completed
131253_409_0,pkw,25653.0,25733.0,80.0,,195.318,33.0,33.0,47.0,69.994,,,0.4125,0.5875,,True,completed
132148_410_0,pkw,25686.0,25734.0,48.0,,401.371,6.0,6.0,42.0,21.694,,,0.125,0.875,,True,completed
129132_408_0,pkw,25655.0,25735.0,80.0,,179.041,32.0,32.0,48.0,69.085,,,0.4,0.6,,True,completed
145487_416_0,pkw,25639.0,25737.0,98.0,,459.969,22.0,22.0,76.0,70.143,,,0.2245,0.7755,,True,completed
130024_409_0,pkw,25716.0,25740.0,24.0,,143.093,6.0,6.0,18.0,13.056,,,0.25,0.75,,True,completed
147206_416_0,pkw,25694.0,25740.0,46.0,,432.585,4.0,4.0,42.0,12.845,,,0.087,0.913,,True,completed
74935_386_0,pkw,25723.0,25742.0,19.0,,239.748,0.0,0.0,19.0,0.89,,,0.0,1.0,,True,completed
98476_395_0,pkw,25718.0,25742.0,24.0,,146.238,5.0,5.0,19.0,14.083,,,0.2083,0.7917,,True,completed
103722_397_0,pkw,25658.0,25743.0,85.0,,186.833,27.0,27.0,58.0,74.706,,,0.3176,0.6824,,True,completed
154752_420_0,pkw,25708.0,25743.0,35.0,,425.371,0.0,0.0,35.0,6.487,,,0.0,1.0,,True,completed
141027_414_0,pkw,25715.0,25745.0,30.0,,170.333,7.0,7.0,23.0,18.725,,,0.2333,0.7667,,True,completed
114202_402_0,pkw,25707.0,25746.0,39.0,,444.17,0.0,0.0,39.0,4.313,,,0.0,1.0,,True,completed
107400_400_0,pkw,25640.0,25748.0,108.0,,462.183,28.0,28.0,80.0,69.084,,,0.2593,0.7407,,True,completed
165592_423_0,pkw,25698.0,25748.0,50.0,,438.965,5.0,6.0,44.0,15.859,,,0.12,0.88,,True,completed
156448_420_0,pkw,25706.0,25749.0,43.0,,431.811,0.0,0.0,43.0,10.496,,,0.0,1.0,,True,completed
137699_412_0,pkw,25707.0,25751.0,44.0,,188.879,25.0,25.0,19.0,32.839,,,0.5682,0.4318,,True,completed
139035_413_0,pkw,25717.0,25751.0,34.0,,197.739,15.0,15.0,19.0,22.881,,,0.4412,0.5588,,True,completed
145274_416_0,pkw,25708.0,25751.0,43.0,,187.06,25.0,25.0,18.0,32.808,,,0.5814,0.4186,,True,completed
79851_387_0,pkw,25723.0,25753.0,30.0,,193.831,8.0,8.0,22.0,19.569,,,0.2667,0.7333,,True,completed
136792_411_0,pkw,25740.0,25756.0,16.0,,194.467,0.0,0.0,16.0,4.285,,,0.0,1.0,,True,completed
154816_420_0,pkw,25737.0,25757.0,20.0,,196.412,0.0,1.0,19.0,9.913,,,0.05,0.95,,True,completed
141742_415_0,pkw,25728.0,25758.0,30.0,,424.396,0.0,0.0,30.0,1.087,,,0.0,1.0,,True,completed
175367_428_0,pkw,25717.0,25760.0,43.0,,437.112,5.0,5.0,38.0,13.634,,,0.1163,0.8837,,True,completed
91426_392_0,pkw,25722.0,25762.0,40.0,,437.426,0.0,0.0,40.0,8.704,,,0.0,1.0,,True,completed
145735_416_0,pkw,25723.0,25764.0,41.0,,436.259,2.0,2.0,39.0,11.545,,,0.0488,0.9512,,True,completed
156401_420_0,pkw,25724.0,25764.0,40.0,,433.892,0.0,0.0,40.0,9.493,,,0.0,1.0,,True,completed
172682_426_0,pkw,25737.0,25764.0,27.0,,156.571,6.0,6.0,21.0,16.165,,,0.2222,0.7778,,True,completed
138827_413_0,pkw,25722.0,25766.0,44.0,,433.16,3.0,3.0,41.0,13.314,,,0.0682,0.9318,,True,completed
145534_416_0,pkw,25742.0,25766.0,24.0,,163.012,2.0,2.0,22.0,13.895,,,0.0833,0.9167,,True,completed
148872_417_0,pkw,25735.0,25767.0,32.0,,429.012,0.0,0.0,32.0,2.638,,,0.0,1.0,,True,completed
128382_408_0,pkw,25716.0,25770.0,54.0,,438.869,14.0,15.0,39.0,26.277,,,0.2778,0.7222,,True,completed
123398_406_0,pkw,25664.0,25771.0,107.0,,185.035,44.0,48.0,59.0,94.701,,,0.4486,0.5514,,True,completed
91826_392_0,pkw,25732.0,25772.0,40.0,,444.981,0.0,1.0,39.0,12.438,,,0.025,0.975,,True,completed
99386_396_0,pkw,25686.0,25773.0,87.0,,184.17,29.0,29.0,58.0,77.113,,,0.3333,0.6667,,True,completed
145192_416_0,pkw,25690.0,25774.0,84.0,,177.463,32.0,32.0,52.0,73.867,,,0.381,0.619,,True,completed
144175_416_0,pkw,25707.0,25776.0,69.0,,398.246,18.0,18.0,51.0,44.207,,,0.2609,0.7391,,True,completed
131143_409_0,pkw,25735.0,25777.0,42.0,,449.104,0.0,0.0,42.0,10.307,,,0.0,1.0,,True,completed
159733_421_0,pkw,25705.0,25779.0,74.0,,183.919,24.0,24.0,50.0,64.39,,,0.3243,0.6757,,True,completed
172104_426_0,pkw,25755.0,25780.0,25.0,,146.715,9.0,10.0,15.0,15.672,,,0.4,0.6,,True,completed
164009_422_0,pkw,25735.0,25781.0,46.0,,430.335,9.0,10.0,36.0,15.266,,,0.2174,0.7826,,True,completed
138541_412_0,pkw,25739.0,25786.0,47.0,,430.905,6.0,6.0,41.0,12.484,,,0.1277,0.8723,,True,completed
160223_421_0,pkw,25753.0,25788.0,35.0,,427.625,0.0,0.0,35.0,2.975,,,0.0,1.0,,True,completed
153784_420_0,pkw,25743.0,25791.0,48.0,,184.008,28.0,28.0,20.0,37.814,,,0.5833,0.4167,,True,completed
171227_426_0,pkw,25746.0,25793.0,47.0,,193.19,24.0,24.0,23.0,36.343,,,0.5106,0.4894,,True,completed
109448_401_0,pkw,25752.0,25795.0,43.0,,203.651,20.0,20.0,23.0,32.401,,,0.4651,0.5349,,True,completed
130570_409_0,pkw,25771.0,25797.0,26.0,,199.146,3.0,3.0,23.0,12.822,,,0.1154,0.8846,,True,completed
139001_413_0,pkw,25764.0,25797.0,33.0,,203.549,9.0,10.0,23.0,20.892,,,0.303,0.697,,True,completed
148483_417_0,pkw,25760.0,25803.0,43.0,,434.329,6.0,6.0,37.0,13.799,,,0.1395,0.8605,,True,completed
90782_391_0,pkw,25708.0,25803.0,95.0,,463.218,22.0,22.0,73.0,59.918,,,0.2316,0.7684,,True,completed
160390_421_0,pkw,25758.0,25804.0,46.0,,428.333,8.0,8.0,38.0,14.755,,,0.1739,0.8261,,True,completed
163598_422_0,pkw,25737.0,25805.0,68.0,,194.415,18.0,18.0,50.0,57.222,,,0.2647,0.7353,,True,completed
155578_420_0,pkw,25763.0,25807.0,44.0,,433.244,2.0,2.0,42.0,10.584,,,0.0455,0.9545,,True,completed
173889_427_0,pkw,25749.0,25807.0,58.0,,431.514,12.0,12.0,46.0,19.624,,,0.2069,0.7931,,True,completed
127924_407_0,pkw,25760.0,25808.0,48.0,,433.507,4.0,4.0,44.0,15.299,,,0.0833,0.9167,,True,completed
150982_418_0,pkw,25750.0,25808.0,58.0,,445.94,10.0,10.0,48.0,30.19,,,0.1724,0.8276,,True,completed
86606_391_0,pkw,25756.0,25809.0,53.0,,434.674,10.0,10.0,43.0,26.608,,,0.1887,0.8113,,True,completed
97088_395_0,pkw,25765.0,25809.0,44.0,,425.508,0.0,0.0,44.0,16.069,,,0.0,1.0,,True,completed
155604_420_0,pkw,25767.0,25810.0,43.0,,428.107,0.0,0.0,43.0,7.632,,,0.0,1.0,,True,completed
142101_415_0,pkw,25771.0,25811.0,40.0,,431.114,0.0,0.0,40.0,11.226,,,0.0,1.0,,True,completed
193213_435_0,pkw,25771.0,25812.0,41.0,,154.794,10.0,10.0,31.0,30.681,,,0.2439,0.7561,,True,completed
112443_401_0,pkw,25742.0,25816.0,74.0,,442.804,30.0,30.0,44.0,40.985,,,0.4054,0.5946,,True,completed
85853_391_0,pkw,25739.0,25816.0,77.0,,451.942,31.0,31.0,46.0,41.639,,,0.4026,0.5974,,True,completed
182289_431_0,pkw,25784.0,25820.0,36.0,,166.787,5.0,5.0,31.0,25.983,,,0.1389,0.8611,,True,completed
85490_390_0,pkw,25787.0,25821.0,34.0,,157.24,2.0,2.0,32.0,24.531,,,0.0588,0.9412,,True,completed
161062_421_0,pkw,25711.0,25823.0,112.0,,466.74,29.0,29.0,83.0,77.074,,,0.2589,0.7411,,True,completed
123430_406_0,pkw,25739.0,25824.0,85.0,,179.537,28.0,28.0,57.0,75.793,,,0.3294,0.6706,,True,completed
178737_430_0,pkw,25773.0,25824.0,51.0,,429.557,8.0,8.0,43.0,18.307,,,0.1569,0.8431,,True,completed
160050_421_0,pkw,25717.0,25825.0,108.0,,460.991,26.0,26.0,82.0,72.98,,,0.2407,0.7593,,True,completed
174965_428_0,pkw,25778.0,25826.0,48.0,,435.443,5.0,5.0,43.0,19.384,,,0.1042,0.8958,,True,completed
156076_420_0,pkw,25720.0,25827.0,107.0,,465.684,26.0,26.0,81.0,73.881,,,0.243,0.757,,True,completed
176609_429_0,pkw,25782.0,25827.0,45.0,,427.793,4.0,4.0,41.0,16.929,,,0.0889,0.9111,,True,completed
165056_423_0,pkw,25768.0,25828.0,60.0,,428.541,12.0,12.0,48.0,29.781,,,0.2,0.8,,True,completed
158997_421_0,pkw,25792.0,25831.0,39.0,,161.806,8.0,8.0,31.0,28.798,,,0.2051,0.7949,,True,completed
174325_427_0,pkw,25788.0,25831.0,43.0,,438.581,0.0,1.0,42.0,7.698,,,0.0233,0.9767,,True,completed
111313_401_0,pkw,25794.0,25832.0,38.0,,429.466,0.0,0.0,38.0,5.085,,,0.0,1.0,,True,completed
131279_410_0,pkw,25791.0,25832.0,41.0,,430.774,0.0,0.0,41.0,7.15,,,0.0,1.0,,True,completed
137920_412_0,pkw,25798.0,25834.0,36.0,,436.084,0.0,0.0,36.0,5.852,,,0.0,1.0,,True,completed
186072_432_0,pkw,25775.0,25834.0,59.0,,432.964,8.0,8.0,51.0,29.082,,,0.1356,0.8644,,True,completed
81826_389_0,pkw,25824.0,25834.0,10.0,,144.465,0.0,0.0,10.0,0.992,,,0.0,1.0,,True,completed
162562_422_0,pkw,25800.0,25835.0,35.0,,429.134,0.0,0.0,35.0,3.498,,,0.0,1.0,,True,completed
198450_436_0,pkw,25789.0,25838.0,49.0,,434.509,1.0,1.0,48.0,15.959,,,0.0204,0.9796,,True,completed
130856_409_0,pkw,25808.0,25843.0,35.0,,433.352,0.0,0.0,35.0,2.051,,,0.0,1.0,,True,completed
141170_414_0,pkw,25811.0,25848.0,37.0,,424.231,2.0,2.0,35.0,10.692,,,0.0541,0.9459,,True,completed
132261_410_0,pkw,25822.0,25850.0,28.0,,428.359,0.0,0.0,28.0,1.643,,,0.0,1.0,,True,completed
148257_417_0,pkw,25827.0,25851.0,24.0,,200.762,6.0,6.0,18.0,12.878,,,0.25,0.75,,True,completed
163588_422_0,pkw,25829.0,25862.0,33.0,,437.174,0.0,0.0,33.0,1.584,,,0.0,1.0,,True,completed
141469_415_0,pkw,25832.0,25866.0,34.0,,437.391,0.0,0.0,34.0,1.68,,,0.0,1.0,,True,completed
164052_422_0,pkw,25834.0,25867.0,33.0,,426.693,0.0,0.0,33.0,1.663,,,0.0,1.0,,True,completed
105770_399_0,pkw,25864.0,25875.0,11.0,,150.762,0.0,0.0,11.0,0.702,,,0.0,1.0,,True,completed
158714_421_0,pkw,25861.0,25876.0,15.0,,166.453,0.0,0.0,15.0,2.276,,,0.0,1.0,,True,completed
168843_425_0,pkw,25860.0,25892.0,32.0,,425.724,0.0,0.0,32.0,1.378,,,0.0,1.0,,True,completed
108740_400_0,pkw,25866.0,25896.0,30.0,,431.904,0.0,0.0,30.0,1.497,,,0.0,1.0,,True,completed
125284_406_0,pkw,25865.0,25897.0,32.0,,435.841,0.0,0.0,32.0,1.653,,,0.0,1.0,,True,completed
147033_416_0,pkw,25868.0,25900.0,32.0,,437.382,0.0,0.0,32.0,1.344,,,0.0,1.0,,True,completed
187954_433_0,pkw,25870.0,25904.0,34.0,,432.364,0.0,0.0,34.0,1.501,,,0.0,1.0,,True,completed
163833_422_0,pkw,25879.0,25909.0,30.0,,430.237,0.0,0.0,30.0,1.25,,,0.0,1.0,,True,completed
153369_420_0,pkw,25876.0,25913.0,37.0,,431.646,0.0,0.0,37.0,1.521,,,0.0,1.0,,True,completed
110198_401_0,pkw,25883.0,25917.0,34.0,,432.454,0.0,0.0,34.0,1.449,,,0.0,1.0,,True,completed
147762_416_0,pkw,25885.0,25919.0,34.0,,437.81,0.0,0.0,34.0,2.93,,,0.0,1.0,,True,completed
83512_390_0,pkw,25878.0,25919.0,41.0,,436.959,0.0,0.0,41.0,2.469,,,0.0,1.0,,True,completed
115085_403_0,pkw,25889.0,25920.0,31.0,,429.874,0.0,0.0,31.0,1.418,,,0.0,1.0,,True,completed
182594_431_0,pkw,25862.0,25921.0,59.0,,399.961,19.0,19.0,40.0,29.081,,,0.322,0.678,,True,completed
182638_431_0,pkw,25889.0,25921.0,32.0,,403.486,0.0,0.0,32.0,5.267,,,0.0,1.0,,True,completed
131869_410_0,pkw,25893.0,25922.0,29.0,,437.943,0.0,0.0,29.0,2.4,,,0.0,1.0,,True,completed
172178_426_0,pkw,25881.0,25924.0,43.0,,433.37,0.0,0.0,43.0,2.386,,,0.0,1.0,,True,completed
